household_id,camp_name,start_date,water_lppd,toilets
53253955,Kiryandongo,3/2/2020,18,72
19841939,Kyaka II,3/2/2020,10,NA
20203409,Kyangwali,3/2/2020,4,NA
34021438,Nakivale,3/2/2020,16,82
31823139,Oruchinga,3/2/2020,21,77
31364403,Rhino Camp,3/2/2020,16,46
33424714,Mantapala,3/2/2020,22,71
14926894,Auserd,2/3/2020,14,94
14926899,Boujdour,2/3/2020,18,94
14932563,Dakhla,2/3/2020,39,98
14932566,Layounne,2/3/2020,10,88
14936610,Smara,2/3/2020,22,87
16187530,Goudebo,2/3/2020,13,8
16199080,Mentao,2/3/2020,20,8
15488403,Borgop,2/3/2020,15,NA
15488057,Gado,2/3/2020,12,1
15491196,Lolo,2/3/2020,14,1
15552639,Mbile,2/3/2020,12,1
15808412,Minawao,2/3/2020,10,15
15491182,Ngam,2/3/2020,17,NA
15760551,Ngarisingo,2/3/2020,17,NA
15552658,Timangolo,2/3/2020,10,31
52825989,Amboko,2/3/2020,27,47
50558277,Amnabak,2/3/2020,7,11
52826002,Beakoro,2/3/2020,25,56
52826000,Bekan,2/3/2020,29,19
52825991,Belom,2/3/2020,28,10
52762161,Bredjing,2/3/2020,15,45
50333153,Dar Es Salam,2/3/2020,23,32
52825998,Dembo,2/3/2020,24,20
52825999,Diba,2/3/2020,16,7
52825995,Dilingala,2/3/2020,27,8
50419029,Djabal,2/3/2020,19,54
52825993,Doholo,2/3/2020,28,44
52825988,Dosseye,2/3/2020,46,77
52762162,Farchana,2/3/2020,13,50
52762163,Gaga,2/3/2020,14,46
52825994,Gon,2/3/2020,25,7
52825990,Gondje,2/3/2020,37,60
50419038,Goz Amer,2/3/2020,17,23
50558275,Iridimi,2/3/2020,12,28
50419048,Kerfi,2/3/2020,34,73
50692742,Kounoungou,2/3/2020,14,26
50745556,Mile,2/3/2020,17,23
52825992,Moyo,2/3/2020,40,19
50852523,Oure Cassoni,2/3/2020,11,31
52825996,Silambi,2/3/2020,49,9
50558272,Touloum,2/3/2020,11,7
52762164,Treguine,2/3/2020,16,51
35814718,Maicao,2/3/2020,16,NA
24737899,Bili,2/3/2020,15,36
24738281,Biringi (Aru),2/3/2020,18,45
24737970,Boyabu,2/3/2020,19,18
24737981,Inke,2/3/2020,16,17
24777423,Kaka (Dungu),2/3/2020,16,22
24777585,Lusenda,2/3/2020,20,26
24777422,Meri (Aba),2/3/2020,16,21
24738102,Mole,2/3/2020,11,18
24777788,Mulongwe (Baraka),2/3/2020,14,45
24777463,Nambili (Doruma),2/3/2020,20,23
31164809,Bambasi,2/3/2020,15,78
15286501,Bokolmanyo,2/3/2020,20,15
15286511,Buramino,2/3/2020,16,17
15286499,Dollo Ado Transit Centre,2/3/2020,36,NA
15032579,Fugnido,2/3/2020,20,42
15032628,Fugnido 2,2/3/2020,20,40
15286543,Hilaweyn,2/3/2020,19,15
15032629,Jewi,2/3/2020,16,32
15286544,Kobe,2/3/2020,29,19
15032630,Kule,2/3/2020,14,29
15286551,Melkadida,2/3/2020,24,15
15032637,Nguenyyiel,2/3/2020,9,28
15032631,Okugo,2/3/2020,20,17
31172606,Sherkole,2/3/2020,22,51
15032636,Tierkidi,2/3/2020,9,17
31172963,Tongo,2/3/2020,17,59
31178154,Tsore Camp (Assosa),2/3/2020,23,61
21947251,Ampain,2/3/2020,22,NA
21947250,Egyeikrom,2/3/2020,105,NA
32721407,Fetentaa,2/3/2020,20,2
21947220,Krisan,2/3/2020,22,NA
15035871,Arbat,2/3/2020,93,88
15863345,Basirma,2/3/2020,68,100
15863342,Kawergosk,2/3/2020,81,100
15863344,Qushtapa,2/3/2020,65,100
21361362,Dagahaley,2/3/2020,25,77
21361363,Hagadera,2/3/2020,22,88
21361364,Ifo,2/3/2020,27,74
15112347,Abala,2/3/2020,16,NA
15110843,Ayerou,2/3/2020,10,NA
15104334,Dandaji Makao,2/3/2020,43,NA
15108366,Garin Kaka,2/3/2020,38,NA
15089291,Ouallam,2/3/2020,11,NA
16198314,Gamboma,2/3/2020,19,36
44622976,Bugessera Transit Site,2/3/2020,58,NA
41577693,Gatore,2/3/2020,27,NA
16467361,Gihembe,2/3/2020,16,10
44718986,Kigeme,2/3/2020,11,NA
45681770,Kijote,2/3/2020,24,63
38569604,Kiziba,2/3/2020,21,NA
15912879,Mahama,2/3/2020,19,NA
14324692,Mugombwa,2/3/2020,26,NA
16150575,Nyabiheke,2/3/2020,0,NA
44697447,Nyanza Reception Center,2/3/2020,26,NA
15839304,Ajoung Thok,2/3/2020,26,69
41154368,Gendrassa,2/3/2020,24,30
39929046,Kaya,2/3/2020,22,41
15839308,Pamir,2/3/2020,19,41
42920985,Yusuf Batil,2/3/2020,17,33
15102687,Abu Jubaiha Town,2/3/2020,NA,NA
33405818,Abuda,2/3/2020,34,37
37751909,Al Jameya,2/3/2020,19,100
37751912,Al Kashafa,2/3/2020,10,20
37751913,Al Redis 1,2/3/2020,13,18
37751914,Al Redis 2,2/3/2020,13,9
37726157,Alagaya,2/3/2020,8,NA
37752039,Dabat Bosin,2/3/2020,33,NA
15032320,El Radom,2/3/2020,NA,NA
33405819,Fau 5,2/3/2020,44,87
33405820,Girba,2/3/2020,36,30
37751915,Jouri,2/3/2020,8,19
37726158,Khor Alwarel,2/3/2020,7,NA
33405822,Kilo 26,2/3/2020,33,29
33405821,Shagarab I,2/3/2020,16,14
33405823,Um Gargour,2/3/2020,30,50
37752040,Um Sangour,2/3/2020,10,12
33405824,Wad Sharife,2/3/2020,21,48
40034102,Mtendeli,2/3/2020,30,34
40054289,Nduta,2/3/2020,26,30
15344986,Nyarugusu Burundian,2/3/2020,33,82
15333439,Nyarugusu Congolese,2/3/2020,27,56
53253954,Kiryandongo,2/3/2020,18,NA
20204323,Kyaka II,2/3/2020,11,NA
20203069,Kyangwali,2/3/2020,4,NA
15114059,Nakivale,2/3/2020,16,82
23308156,Oruchinga,2/3/2020,21,76
52833529,Palorinya,2/3/2020,19,53
52833527,Rhino Camp,2/3/2020,198,100
14911633,Mantapala,2/3/2020,24,91
15029353,Tongogara,2/3/2020,NA,100
14926893,Auserd,12/30/2019,15,94
14926898,Boujdour,12/30/2019,21,94
14930962,Dakhla,12/30/2019,37,98
14932565,Layounne,12/30/2019,10,88
14935359,Smara,12/30/2019,22,87
13286223,Lovua settlement,12/30/2019,14,59
14450472,Goudebo,12/30/2019,14,8
14450403,Mentao,12/30/2019,20,8
15488401,Borgop,12/30/2019,15,NA
15488319,Gado,12/30/2019,13,1
15491195,Lolo,12/30/2019,14,1
15552638,Mbile,12/30/2019,12,1
15808411,Minawao,12/30/2019,9,15
15491181,Ngam,12/30/2019,17,NA
15760542,Ngarisingo,12/30/2019,17,NA
15552656,Timangolo,12/30/2019,10,32
52826004,Amboko,12/30/2019,25,19
50558278,Amnabak,12/30/2019,7,11
52826016,Beakoro,12/30/2019,25,56
52826014,Bekan,12/30/2019,29,19
52826006,Belom,12/30/2019,30,3
52762165,Bredjing,12/30/2019,15,45
50333152,Dar Es Salam,12/30/2019,24,33
52826012,Dembo,12/30/2019,5,4
52826013,Diba,12/30/2019,16,7
52826009,Dilingala,12/30/2019,27,8
50419025,Djabal,12/30/2019,19,54
52826003,Dosseye,12/30/2019,48,76
52762166,Farchana,12/30/2019,14,50
52762167,Gaga,12/30/2019,14,46
52826008,Gon,12/30/2019,25,7
52826005,Gondje,12/30/2019,35,12
50419026,Goz Amer,12/30/2019,17,23
50558276,Iridimi,12/30/2019,11,28
50419028,Kerfi,12/30/2019,34,73
50692741,Kounoungou,12/30/2019,15,26
50745555,Mile,12/30/2019,13,23
52826007,Moyo,12/30/2019,40,19
50852522,Oure Cassoni,12/30/2019,11,31
52826010,Silambi,12/30/2019,49,9
50558274,Touloum,12/30/2019,11,7
52762168,Treguine,12/30/2019,16,51
35811918,Maicao,12/30/2019,16,NA
13371381,Bili,12/30/2019,12,44
13371382,Inke,12/30/2019,14,16
13371885,Mole,12/30/2019,19,17
15029156,Ali Adde,12/30/2019,14,35
14462457,Adi Harush,12/30/2019,11,59
13701425,Awbarre,12/30/2019,21,8
14462462,Aysaita,12/30/2019,18,47
31155117,Bambasi,12/30/2019,15,78
14462461,Berhale,12/30/2019,10,30
15912779,Bokolmanyo,12/30/2019,20,15
14291676,Buramino,12/30/2019,17,19
14294709,Dollo Ado Transit Centre,12/30/2019,27,NA
13380366,Fugnido,12/30/2019,20,43
13380367,Fugnido 2,12/30/2019,20,40
14297920,Hilaweyn,12/30/2019,19,14
13380371,Jewi,12/30/2019,17,32
15912786,Kobe,12/30/2019,25,19
13380370,Kule,12/30/2019,14,30
14462458,Mai Aini,12/30/2019,14,63
15912796,Melkadida,12/30/2019,20,15
13380369,Nguenyyiel,12/30/2019,7,28
13380372,Okugo,12/30/2019,20,18
13701498,Sheder,12/30/2019,NA,NA
31155574,Sherkole,12/30/2019,19,51
14462459,Shimelba,12/30/2019,19,61
13380368,Tierkidi,12/30/2019,12,17
31162344,Tongo,12/30/2019,18,59
31163190,Tsore Camp (Assosa),12/30/2019,21,61
32721406,Fetentaa,12/30/2019,20,2
15035805,Arbat,12/30/2019,94,88
15039952,Basirma,12/30/2019,75,100
15039947,Kawergosk,12/30/2019,74,100
15039951,Qushtapa,12/30/2019,71,100
14975257,Dagahaley,12/30/2019,26,77
14975258,Hagadera,12/30/2019,21,88
14975259,Ifo,12/30/2019,27,74
14923516,Dzaleka,12/30/2019,6,37
15286500,Maratane,12/30/2019,8,68
14978603,Abala,12/30/2019,15,NA
15109654,Ayerou,12/30/2019,11,NA
15039949,Ouallam,12/30/2019,9,NA
15036929,Tabareybarey,12/30/2019,14,NA
44622027,Bugessera Transit Site,12/30/2019,75,NA
41575412,Gatore,12/30/2019,28,NA
16156110,Gihembe,12/30/2019,14,10
41672801,Kigeme,12/30/2019,11,NA
45686096,Kijote,12/30/2019,0,9
38938845,Kiziba,12/30/2019,21,NA
15912869,Mahama,12/30/2019,19,NA
44659316,Mugombwa,12/30/2019,29,NA
16132542,Nyabiheke,12/30/2019,0,NA
44693740,Nyanza Reception Center,12/30/2019,29,NA
15650941,Ajoung Thok,12/30/2019,25,70
38917615,Doro,12/30/2019,18,20
41154367,Gendrassa,12/30/2019,19,30
39929045,Kaya,12/30/2019,22,41
15839307,Pamir,12/30/2019,19,43
42920982,Yusuf Batil,12/30/2019,17,33
33405825,Abuda,12/30/2019,34,37
15068922,Al Jameya,12/30/2019,22,100
15068918,Al Kashafa,12/30/2019,10,20
15068921,Alagaya,12/30/2019,10,NA
15068923,Dabat Bosin,12/30/2019,18,NA
33405826,Fau 5,12/30/2019,44,87
33405827,Girba,12/30/2019,36,30
15068919,Jouri,12/30/2019,10,19
15068924,Khor Alwarel,12/30/2019,9,NA
33405829,Kilo 26,12/30/2019,33,29
33405828,Shagarab I,12/30/2019,16,14
33405830,Um Gargour,12/30/2019,30,50
15068925,Um Sangour,12/30/2019,10,12
33405831,Wad Sharife,12/30/2019,20,88
37356603,Mtendeli,12/30/2019,NA,NA
40050545,Nduta,12/30/2019,23,30
15138104,Imvepi,12/30/2019,27,67
34363010,Kyaka II,12/30/2019,10,NA
37767186,Kyangwali,12/30/2019,4,NA
13487674,Nakivale,12/30/2019,14,81
13486557,Oruchinga,12/30/2019,21,76
15367062,Rhino Camp,12/30/2019,20,45
13868271,Tongogara,12/30/2019,NA,NA
23417278,Auserd,1/1/2019,NA,NA
23424854,Boujdour,1/1/2019,NA,NA
23440240,Dakhla,1/1/2019,NA,NA
23442819,Layounne,1/1/2019,NA,NA
23445519,Smara,1/1/2019,NA,NA
15839305,Minawao,1/1/2019,NA,NA
51212439,Amboko,1/1/2019,NA,NA
51210025,Amnabak,1/1/2019,NA,NA
51212440,Gondje,1/1/2019,NA,NA
24769339,Lusenda,1/1/2019,NA,NA
24975400,Mulongwe (Baraka),1/1/2019,NA,NA
53613124,Bokolmanyo,1/1/2019,NA,NA
53613125,Buramino,1/1/2019,NA,NA
50426842,Fugnido,1/1/2019,NA,NA
50426844,Fugnido 2,1/1/2019,NA,NA
53613126,Hilaweyn,1/1/2019,NA,NA
50426848,Jewi,1/1/2019,NA,NA
53613127,Kobe,1/1/2019,NA,NA
50426845,Kule,1/1/2019,NA,NA
53613128,Melkadida,1/1/2019,NA,NA
50426847,Nguenyyiel,1/1/2019,NA,NA
50426849,Okugo,1/1/2019,NA,NA
50426846,Tierkidi,1/1/2019,NA,NA
15036054,Arbat,1/1/2019,NA,NA
15837134,Basirma,1/1/2019,NA,NA
15136124,Kawergosk,1/1/2019,NA,NA
15837132,Qushtapa,1/1/2019,NA,NA
14769611,Dzaleka,1/1/2019,NA,NA
14980924,Maratane,1/1/2019,NA,NA
5440406,Osire,1/1/2019,NA,NA
10744196,Betou,1/1/2019,NA,NA
42250378,Ajoung Thok,1/1/2019,NA,NA
42252075,Pamir,1/1/2019,NA,NA
15040010,Shagarab I,1/1/2019,NA,NA
14322323,Um Gargour,1/1/2019,NA,NA
15040159,Wad Sharife,1/1/2019,NA,NA
11864058,Mtendeli,1/1/2019,NA,NA
11860857,Nduta,1/1/2019,NA,NA
14435629,Nyarugusu,1/1/2019,NA,NA
11853890,Nyarugusu Burundian,1/1/2019,NA,NA
11836742,Nyarugusu Congolese,1/1/2019,NA,NA
52829851,Kiryandongo,1/1/2019,NA,NA
52829853,Kyaka II,1/1/2019,NA,NA
7915613,Nakivale,1/1/2019,NA,NA
7914644,Oruchinga,1/1/2019,NA,NA
3292561,Tongogara,1/1/2019,NA,NA
14926892,Auserd,12/2/2019,15,94
14926895,Boujdour,12/2/2019,20,94
14929209,Dakhla,12/2/2019,35,98
14932564,Layounne,12/2/2019,10,88
14932567,Smara,12/2/2019,21,87
13811289,Goudebo,12/2/2019,15,9
14446057,Mentao,12/2/2019,20,8
15488397,Borgop,12/2/2019,15,NA
15488318,Gado,12/2/2019,14,1
15491194,Lolo,12/2/2019,16,1
15552637,Mbile,12/2/2019,11,1
7930946,Minawao,12/2/2019,11,14
15491180,Ngam,12/2/2019,16,NA
15760531,Ngarisingo,12/2/2019,17,NA
15552654,Timangolo,12/2/2019,10,35
12177340,Amboko,12/2/2019,27,75
12177623,Amnabak,12/2/2019,12,31
12177624,Beakoro,12/2/2019,51,20
12177625,Bekan,12/2/2019,11,10
12177713,Bekourou,12/2/2019,19,21
12177716,Belom,12/2/2019,31,60
12178647,Bredjing,12/2/2019,14,41
12178648,Dar Es Salam,12/2/2019,34,19
12179043,Dembo,12/2/2019,16,12
12179182,Diba,12/2/2019,17,28
12179379,Dilingala,12/2/2019,15,9
12179573,Djabal,12/2/2019,19,48
12179574,Doholo,12/2/2019,33,69
12179769,Dosseye,12/2/2019,35,82
12179870,Farchana,12/2/2019,14,58
12179871,Gaga,12/2/2019,14,59
12180065,Gon,12/2/2019,9,5
12180167,Gondje,12/2/2019,38,71
12180825,Goz Amer,12/2/2019,17,51
12181026,Iridimi,12/2/2019,14,35
12181220,Kerfi,12/2/2019,39,66
12181420,Kounoungou,12/2/2019,15,35
12181614,Mile,12/2/2019,14,29
12182273,Moyo,12/2/2019,41,69
12182274,Oure Cassoni,12/2/2019,18,45
12182373,Silambi,12/2/2019,37,38
12182613,Touloum,12/2/2019,15,32
12182614,Treguine,12/2/2019,13,61
12183217,Vom,12/2/2019,20,39
12514707,Maicao,12/2/2019,16,NA
13372390,Biringi (Aru),12/2/2019,21,60
13373497,Kaka (Dungu),12/2/2019,17,22
13777337,Lusenda,12/2/2019,20,27
13372394,Meri (Aba),12/2/2019,20,22
13776435,Mulongwe (Baraka),12/2/2019,16,45
13372389,Nambili (Doruma),12/2/2019,20,23
15029154,Ali Adde,12/2/2019,17,35
11248724,Adi Harush,12/2/2019,14,59
7642275,Awbarre,12/2/2019,NA,NA
11681924,Aysaita,12/2/2019,18,47
31150904,Bambasi,12/2/2019,13,78
11254195,Berhale,12/2/2019,10,29
10755070,Bokolmanyo,12/2/2019,19,18
10763462,Buramino,12/2/2019,17,19
10758807,Dollo Ado Transit Centre,12/2/2019,26,NA
10292882,Fugnido,12/2/2019,19,43
10293385,Fugnido 2,12/2/2019,20,40
10762705,Hilaweyn,12/2/2019,23,14
10292463,Jewi,12/2/2019,16,32
10759178,Kobe,12/2/2019,31,22
10291960,Kule,12/2/2019,18,30
11253685,Mai Aini,12/2/2019,16,63
10759523,Melkadida,12/2/2019,29,19
10292462,Nguenyyiel,12/2/2019,9,31
10293886,Okugo,12/2/2019,20,19
31151947,Sherkole,12/2/2019,19,54
11254194,Shimelba,12/2/2019,19,61
10291959,Tierkidi,12/2/2019,9,17
31153758,Tongo,12/2/2019,19,59
31133623,Tsore Camp (Assosa),12/2/2019,22,61
17678966,Fetentaa,12/2/2019,0,2
7648244,Delhi,12/2/2019,NA,NA
10279103,Arbat,12/2/2019,104,88
14435546,Basirma,12/2/2019,89,100
13994384,Kawergosk,12/2/2019,75,100
14435547,Qushtapa,12/2/2019,79,100
13723520,Dagahaley,12/2/2019,24,77
13725298,Hagadera,12/2/2019,24,87
13725812,Ifo,12/2/2019,28,74
14769561,Dzaleka,12/2/2019,6,37
11217390,Abala,12/2/2019,16,NA
9091299,Dandaji Makao,12/2/2019,69,NA
9089648,Garin Kaka,12/2/2019,81,NA
15036920,Tabareybarey,12/2/2019,15,NA
10588940,Kiziba,12/2/2019,21,NA
10408153,Mahama,12/2/2019,19,NA
6769137,Mugombwa,12/2/2019,21,NA
12009083,Nyabiheke,12/2/2019,0,NA
11718010,Ajoung Thok,12/2/2019,24,70
10325131,Doro,12/2/2019,19,17
10325200,Gendrassa,12/2/2019,19,21
10325499,Kaya,12/2/2019,22,41
11729296,Pamir,12/2/2019,21,43
10325799,Yusuf Batil,12/2/2019,18,27
14002515,Al Jameya,12/2/2019,29,100
14001586,Al Kashafa,12/2/2019,10,20
14020277,Alagaya,12/2/2019,10,NA
13995039,Dabat Bosin,12/2/2019,20,NA
5258132,Gedarif,12/2/2019,NA,NA
14003284,Jouri,12/2/2019,11,20
14019850,Khor Alwarel,12/2/2019,9,NA
14002917,Um Sangour,12/2/2019,13,14
37333143,Mtendeli,12/2/2019,25,41
13193634,Nduta,12/2/2019,24,44
10854262,Nyarugusu Burundian,12/2/2019,20,61
10854280,Nyarugusu Congolese,12/2/2019,28,86
12203770,Nakivale,12/2/2019,1,82
12203771,Oruchinga,12/2/2019,21,77
8490995,Mantapala,12/2/2019,24,69
7239099,Auserd,11/4/2019,15,94
7239096,Boujdour,11/4/2019,22,94
7239102,Dakhla,11/4/2019,42,98
7239207,Layounne,11/4/2019,12,88
7239210,Smara,11/4/2019,20,87
11703942,Goudebo,11/4/2019,14,17
11784684,Mentao,11/4/2019,NA,NA
15488394,Borgop,11/4/2019,15,NA
15484526,Gado,11/4/2019,15,1
15491193,Lolo,11/4/2019,15,1
15552636,Mbile,11/4/2019,11,1
7923946,Minawao,11/4/2019,12,15
15491179,Ngam,11/4/2019,16,NA
15760530,Ngarisingo,11/4/2019,17,NA
15552652,Timangolo,11/4/2019,10,34
8979482,Amboko,11/4/2019,27,75
8979771,Amnabak,11/4/2019,12,31
8980968,Beakoro,11/4/2019,51,20
8981648,Bekan,11/4/2019,11,10
8982053,Bekourou,11/4/2019,19,21
8983009,Belom,11/4/2019,31,60
8983011,Bredjing,11/4/2019,14,41
8983022,Dar Es Salam,11/4/2019,34,19
8983023,Dembo,11/4/2019,16,12
8983025,Diba,11/4/2019,17,28
8983031,Dilingala,11/4/2019,15,9
8983059,Djabal,11/4/2019,19,48
8983061,Doholo,11/4/2019,33,69
8988071,Dosseye,11/4/2019,35,82
8988979,Farchana,11/4/2019,NA,NA
8989028,Gaga,11/4/2019,14,59
8989030,Gon,11/4/2019,9,5
8989031,Gondje,11/4/2019,38,71
8989032,Goz Amer,11/4/2019,17,51
8989033,Iridimi,11/4/2019,14,35
8989034,Kerfi,11/4/2019,39,66
8989133,Kounoungou,11/4/2019,15,35
8989182,Mile,11/4/2019,14,29
8990769,Moyo,11/4/2019,41,69
8990909,Oure Cassoni,11/4/2019,18,45
8990890,Silambi,11/4/2019,37,38
8991349,Touloum,11/4/2019,15,32
8991350,Treguine,11/4/2019,13,61
8991351,Vom,11/4/2019,20,39
12513651,Maicao,11/4/2019,17,NA
7800001,Bili,11/4/2019,13,62
7799982,Biringi (Aru),11/4/2019,18,21
8493947,Boyabu,11/4/2019,21,14
7800003,Inke,11/4/2019,NA,NA
7800000,Kaka (Dungu),11/4/2019,37,22
8063876,Lusenda,11/4/2019,16,27
7799979,Meri (Aba),11/4/2019,20,22
7800002,Mole,11/4/2019,22,14
8055592,Mulongwe (Baraka),11/4/2019,11,44
7799977,Nambili (Doruma),11/4/2019,18,13
15027617,Ali Adde,11/4/2019,16,35
7649646,Adi Harush,11/4/2019,14,58
7642607,Awbarre,11/4/2019,20,NA
7658986,Aysaita,11/4/2019,17,51
8566491,Bambasi,11/4/2019,12,78
7650867,Berhale,11/4/2019,10,37
7461621,Bokolmanyo,11/4/2019,21,18
7461645,Buramino,11/4/2019,17,19
7461620,Dollo Ado Transit Centre,11/4/2019,29,NA
7157149,Fugnido,11/4/2019,19,43
7157150,Fugnido 2,11/4/2019,21,40
7461644,Hilaweyn,11/4/2019,23,16
7158371,Jewi,11/4/2019,14,53
7643874,Kebribeyah,11/4/2019,4,NA
7461643,Kobe,11/4/2019,31,20
7158796,Kule,11/4/2019,18,39
7650715,Mai Aini,11/4/2019,14,63
7461642,Melkadida,11/4/2019,23,17
7159151,Nguenyyiel,11/4/2019,10,31
7157862,Okugo,11/4/2019,20,19
7643418,Sheder,11/4/2019,17,39
8563823,Sherkole,11/4/2019,20,54
7650816,Shimelba,11/4/2019,19,61
7158795,Tierkidi,11/4/2019,9,17
8564063,Tongo,11/4/2019,17,59
8568919,Tsore Camp (Assosa),11/4/2019,21,74
17696698,Fetentaa,11/4/2019,20,2
10210005,Arbat,11/4/2019,107,88
8475037,Basirma,11/4/2019,101,100
8471142,Kawergosk,11/4/2019,85,100
8802783,Qushtapa,11/4/2019,90,100
13722803,Dagahaley,11/4/2019,24,77
13722804,Hagadera,11/4/2019,24,87
13723519,Ifo,11/4/2019,29,74
8432387,Dzaleka,11/4/2019,NA,NA
15108365,Maratane,11/4/2019,8,68
10324585,Abala,11/4/2019,16,NA
15036919,Tabareybarey,11/4/2019,15,NA
9126758,Gamboma,11/4/2019,18,28
8482418,Gihembe,11/4/2019,12,NA
8065298,Kiziba,11/4/2019,21,NA
10408149,Mahama,11/4/2019,19,NA
8482807,Nyabiheke,11/4/2019,0,NA
10324586,Doro,11/4/2019,16,16
10325199,Gendrassa,11/4/2019,13,21
10325400,Kaya,11/4/2019,13,40
10325518,Yusuf Batil,11/4/2019,12,26
8983486,Al Jameya,11/4/2019,21,89
8605868,Al Kashafa,11/4/2019,9,20
8605869,Al Redis 1,11/4/2019,13,18
8979092,Al Redis 2,11/4/2019,10,9
8983428,Alagaya,11/4/2019,11,NA
8983395,Dabat Bosin,11/4/2019,20,NA
5974113,El Fardus,11/4/2019,0,NA
8603837,Jouri,11/4/2019,9,20
8983461,Khor Alwarel,11/4/2019,9,NA
8979385,Um Sangour,11/4/2019,11,14
5436771,Wad Sharife,11/4/2019,NA,NA
10854315,Mtendeli,11/4/2019,27,41
10854261,Nduta,11/4/2019,24,44
8989132,Nyarugusu Burundian,11/4/2019,20,62
8989183,Nyarugusu Congolese,11/4/2019,26,79
7499167,Imvepi,11/4/2019,22,69
7647810,Nakivale,11/4/2019,18,77
7647811,Oruchinga,11/4/2019,19,72
7644888,Rhino Camp,11/4/2019,20,45
7239098,Auserd,9/30/2019,15,94
7238420,Boujdour,9/30/2019,22,94
7239101,Dakhla,9/30/2019,43,98
7239195,Layounne,9/30/2019,13,88
7239209,Smara,9/30/2019,21,87
5633151,Lovua settlement,9/30/2019,15,100
6373215,Goudebo,9/30/2019,14,25
6373214,Mentao,9/30/2019,19,34
15488393,Borgop,9/30/2019,14,NA
15484525,Gado,9/30/2019,15,1
15491192,Lolo,9/30/2019,16,1
15552635,Mbile,9/30/2019,10,1
15491178,Ngam,9/30/2019,15,NA
15760529,Ngarisingo,9/30/2019,17,NA
15552651,Timangolo,9/30/2019,10,34
8828584,Amboko,9/30/2019,27,75
8828721,Amnabak,9/30/2019,11,31
8830007,Beakoro,9/30/2019,51,20
8830931,Bekan,9/30/2019,11,10
8830990,Bekourou,9/30/2019,19,17
8831249,Belom,9/30/2019,31,60
8832451,Bredjing,9/30/2019,14,40
8833184,Dar Es Salam,9/30/2019,34,19
8834548,Dembo,9/30/2019,16,12
8834549,Diba,9/30/2019,17,28
8834550,Dilingala,9/30/2019,15,9
8834879,Djabal,9/30/2019,19,48
8836281,Doholo,9/30/2019,31,69
8836641,Dosseye,9/30/2019,35,82
8836642,Farchana,9/30/2019,14,58
8836781,Gaga,9/30/2019,14,59
8836851,Gon,9/30/2019,9,5
8836884,Gondje,9/30/2019,38,71
8836943,Goz Amer,9/30/2019,17,51
8837375,Iridimi,9/30/2019,14,35
8837387,Kerfi,9/30/2019,39,66
8837388,Kounoungou,9/30/2019,15,35
8837389,Mile,9/30/2019,14,28
8837430,Moyo,9/30/2019,41,69
8837500,Oure Cassoni,9/30/2019,18,45
8837675,Silambi,9/30/2019,37,38
8837919,Touloum,9/30/2019,15,32
8838152,Treguine,9/30/2019,13,61
8838164,Vom,9/30/2019,20,39
12513559,Maicao,9/30/2019,17,NA
6155299,Bili,9/30/2019,11,62
6261200,Biringi (Aru),9/30/2019,24,31
6261144,Boyabu,9/30/2019,20,14
6261143,Inke,9/30/2019,15,17
6261190,Kaka (Dungu),9/30/2019,39,20
6260622,Lusenda,9/30/2019,20,26
6261199,Meri (Aba),9/30/2019,14,15
6261142,Mole,9/30/2019,22,14
6260620,Mulongwe (Baraka),9/30/2019,21,54
7799976,Nambili (Doruma),9/30/2019,18,23
15027508,Ali Adde,9/30/2019,17,35
5821005,Adi Harush,9/30/2019,NA,NA
5655889,Awbarre,9/30/2019,NA,NA
5795915,Aysaita,9/30/2019,20,49
5795914,Berhale,9/30/2019,11,37
5770150,Bokolmanyo,9/30/2019,22,18
5795877,Buramino,9/30/2019,19,19
5770149,Dollo Ado Transit Centre,9/30/2019,11,NA
5636070,Fugnido,9/30/2019,20,43
5636087,Fugnido 2,9/30/2019,22,40
5795876,Hilaweyn,9/30/2019,21,16
5636071,Jewi,9/30/2019,15,54
5795875,Kobe,9/30/2019,29,40
5636067,Kule,9/30/2019,13,39
5821004,Mai Aini,9/30/2019,14,63
5795874,Melkadida,9/30/2019,21,28
5636103,Nguenyyiel,9/30/2019,9,31
5635544,Okugo,9/30/2019,20,16
5658212,Sheder,9/30/2019,18,28
8563822,Sherkole,9/30/2019,19,58
5820468,Shimelba,9/30/2019,18,61
5636064,Tierkidi,9/30/2019,8,17
8563837,Tongo,9/30/2019,15,59
8568918,Tsore Camp (Assosa),9/30/2019,21,74
17697980,Fetentaa,9/30/2019,20,2
5862174,Arbat,9/30/2019,112,89
7239206,Basirma,9/30/2019,110,100
6044331,Kawergosk,9/30/2019,115,100
6061186,Qushtapa,9/30/2019,103,100
13701363,Dagahaley,9/30/2019,26,77
13713014,Hagadera,9/30/2019,28,86
13722672,Ifo,9/30/2019,31,74
6324065,Dzaleka,9/30/2019,6,39
6066573,Maratane,9/30/2019,16,34
5446520,Osire,9/30/2019,31,46
10324518,Abala,9/30/2019,15,NA
15036918,Tabareybarey,9/30/2019,14,NA
6056267,Gamboma,9/30/2019,20,NA
8482531,Gihembe,9/30/2019,19,NA
8471795,Kiziba,9/30/2019,NA,NA
10408145,Mahama,9/30/2019,19,NA
8483450,Nyabiheke,9/30/2019,16,NA
5818578,Ajoung Thok,9/30/2019,25,67
10318045,Doro,9/30/2019,14,16
